Unnamed: 0,postal_code,state,city
113712,60536,IL,millbrook
113794,27826,NC,fairfield
114097,20213,DC,washington
114156,74867,OK,sasakwa
114162,52619,IA,argyle
114209,62856,IL,logan
114247,25247,WV,hartford
114306,72111,AR,mountvernon
114367,8352,NJ,rosenhayn
114381,43961,OH,stratton
114436,15413,PA,allison
114511,99121,WA,danville
114662,62885,IL,shobonier
114672,45688,OH,waterloo
114788,93954,CA,sanlucas
114948,54625,WI,dodge
114966,62923,IL,cypress
115009,54657,WI,steuben
115069,49896,MI,wilson
115076,82310,WY,jeffreycity
115083,42069,KY,melber
115171,72083,AR,keo
115184,20896,MD,garrettpark
115291,63855,MO,hornersville
115300,93549,CA,olancha
115312,78567,TX,losindios
115316,74543,OK,finley
115340,82512,WY,crowheart
115353,50101,IA,galt
115433,96128,CA,standish
115531,78608,TX,briggs
115723,45782,OH,trimble
115783,57266,SD,summit
115908,26230,WV,pickens
115938,72359,AR,madison
116033,66431,KS,harveyville
116041,72945,AR,midland
116137,8601,NJ,trenton
116149,26268,WV,glady
116173,16733,PA,hazelhurst
116201,51433,IA,auburn
116282,15760,PA,marsteller
116294,43746,OH,hopewell
116307,16371,PA,youngsville
116379,43158,OH,unionfurnace
116497,46961,IN,newwaverly
116619,61324,IL,eldena
116626,65080,MO,tebbetts
116703,77368,TX,romayor
116706,95721,CA,echolake
116729,53192,WI,wilmot
116968,50133,IA,kellerton
117117,65069,MO,rhineland
117257,36446,AL,fulton
117262,66094,KS,whitecloud
117267,5058,VT,postmills
117301,16682,PA,sproul
117320,52652,IA,swedesburg
117530,2206,MA,boston
117554,41257,KY,stambaugh
117573,16114,PA,clarksmills
117751,60129,IL,esmond
117787,29378,SC,una
117797,17920,PA,aristes
117888,22403,VA,fredericksburg
117941,47282,IN,vernon
117999,79528,TX,jayton
118042,61815,IL,bondville
118050,3441,NH,ashuelot
118066,45864,OH,millercity
118146,56166,MN,revere
118162,71358,LA,palmetto
118167,16732,PA,gifford
118298,74553,OK,kiowa
118333,95920,CA,buttecity
118348,23843,VA,dolphin
118439,46502,IN,atwood
118481,15462,PA,melcroft
118509,83262,ID,pingree
118534,40930,KY,dewitt
118539,50448,IA,kensett
118884,34973,FL,okeechobee
118952,42638,KY,revelo
118994,10933,NY,johnson
119088,13435,NY,prospect
119120,22456,VA,edwardsville
119284,52739,IA,conesville
119346,84776,UT,tropic
119385,12812,NY,bluemountainlake
119470,15366,PA,vanvoorhis
119542,72470,AR,success
119617,72679,AR,tilly
119690,57725,SD,caputa
119691,15698,PA,yukon
119954,40979,KY,roark
119990,41826,KY,jeremiah
120124,46995,IN,westmiddleton
120208,74082,OK,vera
120223,36785,AL,tyler
120303,54948,WI,leopolis
120316,16835,PA,fleming
120336,12856,NY,northriver
120513,57243,SD,henry
120559,65327,MO,emma
120793,84763,UT,rockville
120820,15638,PA,hostetter
120920,37819,TN,newcomb
121039,18946,PA,pineville
121101,51523,IA,blencoe
121264,15315,PA,bobtown
121307,17580,PA,talmage
121501,38725,MS,benoit
121658,19421,PA,birchrunville
121762,39552,MS,escatawpa
121972,70639,LA,evans
122031,46162,IN,needham
122176,53505,WI,avalon
122290,35459,AL,emelle
122391,26581,WV,littleton
122408,89105,NV,lasvegas
122432,1074,MA,southbarre
122529,51010,IA,castana
122564,65344,MO,miami
122587,39630,MS,bude
122604,25437,WV,points
122804,77641,TX,portarthur
122806,99040,WA,wellpinit
122821,12537,NY,hughsonville
122876,63955,MO,oxly
122932,69148,NE,lisco
123006,62334,IL,elvaston
123233,17936,PA,gordon
123249,47437,IN,huron
123310,62425,IL,dundas
123352,68457,NE,verdon
123355,14135,NY,sheridan
123403,45855,OH,latty
123804,75642,TX,elysianfields
123852,43323,OH,harpster
123967,12441,NY,highmount
124058,5040,VT,eastcorinth
124097,32072,FL,olustee
124250,62414,IL,beechercity
124316,66058,KS,muscotah
124319,58488,ND,tuttle
124336,43468,OH,williston
124374,79054,TX,lefors
124450,51654,IA,thurman
124497,65756,MO,stottscity
124508,56294,MN,wanda
124537,52769,IA,stockton
125003,38744,MS,glenallan
125140,49901,MI,ahmeek
125206,50559,IA,lonerock
125403,13682,NY,rodman
125411,68050,NE,prague
125463,61075,IL,scalesmound
125476,58038,ND,grandin
125498,16726,PA,cyclone
125631,69346,NE,harrison
125726,39057,MS,conehatta
125757,62672,IL,nilwood
125839,62345,IL,kinderhook
125898,28325,NC,calypso
125998,30822,GA,perkins
126039,78335,TX,aransaspass
126073,49430,MI,lamont
126203,65479,MO,hartshorn
126332,62218,IL,bartelso
126354,59851,MT,milltown
126364,50539,IA,fenton
126462,3780,NH,pike
126542,25174,WV,rockcreek
126955,61340,IL,mark
126972,63744,MO,delta
127057,43458,OH,rockyridge
127162,3252,NH,lochmere
127343,52765,IA,newliberty
127398,63763,MO,mcgee
127418,62463,IL,stewardson
127506,72125,AR,perry
127528,16679,PA,sixmilerun
127732,56626,MN,bena
127786,73437,OK,graham
127844,26705,WV,aurora
128206,18934,PA,mechanicsville
128249,54422,WI,curtiss
128370,50064,IA,dana
128377,49335,MI,moline
128454,71944,AR,grannis
128605,39457,MS,mcneill
128687,64498,MO,westboro
128736,51444,IA,halbur
128748,10129,NY,newyork
128857,26320,WV,alma
128893,98619,WA,glenwood
129014,75483,TX,sulphursprings
129313,54659,WI,taylor
129482,44659,OH,mounteaton
129569,40815,KY,cawood
129578,47980,IN,reynolds
129833,17223,PA,fortlittleton
129861,52583,IA,promisecity
129942,45388,OH,yorkshire
130102,68652,NE,petersburg
130110,93201,CA,alpaugh
130163,65264,MO,martinsburg
130263,58781,ND,sawyer
130287,15746,PA,hillsdale
130581,57787,SD,unioncenter
130612,41563,KY,shelbygap
130625,15489,PA,westleisenring
130635,25134,WV,miami
130639,35631,AL,florence
130711,61851,IL,ivesdale
130726,57461,SD,mellette
130761,53953,WI,packwaukee
130949,48177,MI,samaria
130981,53939,WI,kingston
130997,12420,NY,cragsmoor
131000,24880,WV,rockview
131031,56667,MN,puposky
131038,26169,WV,rockport
131222,65615,MO,branson
131371,40040,KY,mackville
131491,70550,LA,lawtell
131598,74034,OK,hallett
131641,15450,PA,labelle
131761,98326,WA,clallambay
131812,6456,CT,middlehaddam
131929,20277,DC,washington
131978,20862,MD,brinklow
132173,45859,OH,mcguffey
132251,56165,MN,reading
132281,66016,KS,cummings
132316,74068,OK,shamrock
132366,39079,MS,goodman
132380,15546,PA,jenners
132465,12507,NY,barrytown
132475,83842,ID,medimont
132533,18065,PA,neffs
132557,28169,NC,waco
132659,66942,KS,formoso
132783,44848,OH,nankin
132862,96011,CA,bigbend
132872,6025,CT,eastglastonbury
132894,18241,PA,nuremberg
132941,55752,MN,jacobson
133029,95656,CA,mountaukum
133032,63446,MO,knoxcity
133095,12031,NY,carlisle
133100,59430,MT,denton
133136,61471,IL,raritan
133138,67232,KS,wichita
133302,66415,KS,centralia
133342,38235,TN,mclemoresville
133411,73939,OK,goodwell
133469,47925,IN,buffalo
133536,18457,PA,rowland
133546,49883,MI,seney
133552,47982,IN,stateline
133654,68040,NE,malmo
133800,46063,IN,orestes
133821,26338,WV,camden
133839,50471,IA,rudd
133869,2661,MA,southharwich
133899,88336,NM,hondo
133925,52657,IA,saintpaul
134009,57312,SD,alpena
134022,98355,WA,mineral
134028,66550,KS,wetmore
134190,59747,MT,pony
134191,56291,MN,taunton
134222,71250,LA,jones
134250,68453,NE,tobias
134325,58634,ND,grassybutte
134570,40334,KY,hope
134895,12483,NY,springglen
134898,18454,PA,poyntelle
134973,10203,NY,newyork
135102,50051,IA,clemons
135265,23091,VA,littleplymouth
135301,23829,VA,capron
135367,70515,LA,basile
135624,63467,MO,saverton
135643,4733,ME,benedicta
135717,52169,IA,wadena
135785,25644,WV,sarahann
136021,42762,KY,millwood
136034,61007,IL,baileyville
136094,89041,NV,pahrump
136109,19443,PA,kulpsville
136165,41740,KY,emmalena
136175,94304,CA,paloalto
136179,50426,IA,carpenter
136199,15455,PA,leisenring
136318,62894,IL,waltonville
136321,68972,NE,riverton
136468,23440,VA,tangier
136587,63065,MO,mapaville
136645,17941,PA,klingerstown
136741,64161,MO,kansascity
136778,17923,PA,branchdale
136796,49873,MI,perronville
137094,65335,MO,ionia
137097,40170,KY,stephensport
137253,71847,AR,mccaskill
137362,14027,NY,brant
137418,45630,OH,friendship
137462,35070,AL,gardencity
137562,41352,KY,mize
137584,13677,NY,pyrites
137662,47584,IN,spurgeon
137666,76388,TX,weinert
137981,88062,NM,silvercity
138042,55933,MN,elkton
138111,57429,SD,brentford
138180,99343,WA,mesa
138347,22948,VA,locustdale
138621,58844,ND,fortuna
138656,18251,PA,sybertsville
138767,64783,MO,schellcity
138820,54488,WI,unity
138860,46967,IN,onward
138871,35035,AL,brierfield
138896,97721,OR,princeton
139070,45622,OH,creola
139116,72615,AR,bergman
139158,74754,OK,ringold
139202,52801,IA,davenport
139211,11551,NY,hempstead
139230,68859,NE,northloup
139237,68945,NE,heartwell
139264,67476,KS,roxbury
139326,65439,MO,bixby
139360,45734,OH,graysville
139503,16689,PA,waterfall
139576,56161,MN,okabena
139585,45317,OH,conover
139669,53554,WI,livingston
140149,62843,IL,goldengate
140180,23427,VA,saxis
140184,24878,WV,premier
140339,19436,PA,gwynedd
140407,5861,VT,passumpsic
140642,88351,NM,tinnie
140715,83468,ID,tendoy
140860,50641,IA,hazleton
141014,78618,TX,doss
141061,65564,MO,solo
141101,15948,PA,revloc
141167,50575,IA,pomeroy
141190,79367,TX,smyer
141358,68757,NE,newcastle
141393,54429,WI,elderon
141643,71416,LA,cloutierville
141704,35575,AL,lynn
141761,57233,SD,erwin
142126,97625,OR,dairy
142181,32762,FL,oviedo
142204,8018,NJ,cedarbrook
142218,18234,PA,lattimermines
142236,36042,AL,honoraville
142316,16634,PA,dudley
143067,81642,CO,meredith
143107,62273,IL,pierron
143291,89442,NV,wadsworth
143620,16131,PA,hartstown
143654,56111,MN,alpha
143699,30539,GA,eastellijay
143746,26421,WV,pullman
143756,26587,WV,rachel
143760,59078,MT,shawmut
143807,67485,KS,tipton
143874,67138,KS,sharon
143876,41804,KY,blackey
143879,63536,MO,downing
143903,50843,IA,cumberland
143963,99693,AK,whittier
144144,42151,KY,hestand
144174,43735,OH,eastfultonham
144511,41760,KY,scuddy
144575,15619,PA,bovard
144756,43111,OH,carbonhill
145083,43156,OH,tarlton
145100,64780,MO,rockville
145244,43036,OH,magneticsprings
145312,16245,PA,oakridge
145399,72526,AR,cushman
145493,77464,TX,orchard
145535,57330,SD,delmont
145560,55725,MN,cranelake
145907,99322,WA,bickleton
145971,54737,WI,eaugalle
146090,23045,VA,diggs
146109,25854,WV,hico
146125,70747,LA,innis
146148,24316,VA,broadford
146199,93558,CA,redmountain
146246,73766,OK,pondcreek
146450,51008,IA,brunsville
146500,68316,NE,benedict
146559,28347,NC,hoffman
146572,36765,AL,newbern
146588,38924,MS,cruger
146608,3875,NH,silverlake
146618,97336,OR,crawfordsville
146733,51051,IA,rodney
146740,16855,PA,mineralsprings
146848,67073,KS,lehigh
146866,71415,LA,clarks
146967,59453,MT,judithgap
146972,12568,NY,plattekill
147033,2824,RI,forestdale
147046,32862,FL,orlando
147058,12915,NY,brainardsville
147066,15761,PA,mentcle
147160,42406,KY,corydon
147176,15340,PA,hickory
147279,44628,OH,glenmont
147321,22725,VA,leon
147354,8870,NJ,readington
147524,29081,SC,ehrhardt
147530,88034,NM,faywood
147534,66515,KS,morrill
147663,38630,MS,farrell
147754,27342,NC,sedalia
147860,68336,NE,davey
147981,39162,MS,satartia
147990,22524,VA,mountholly
148014,55758,MN,kinney
148137,31003,GA,allentown
148140,64832,MO,asbury
148257,93275,CA,tulare
148276,30301,GA,atlanta
148407,15934,PA,elton
148485,54227,WI,maribel
148692,72199,AR,northlittlerock
148877,67436,KS,delphos
148915,47849,IN,fairbanks
148954,62543,IL,latham
148997,52156,IA,luana
149022,98293,WA,startup
149033,59015,MT,broadview
149145,95924,CA,cedarridge
149330,15620,PA,bradenville
149354,72524,AR,cord
149464,15030,PA,creighton
149594,28332,NC,dublin
149709,49964,MI,stambaugh
149772,64442,MO,eagleville
149844,45893,OH,vaughnsville
149989,68325,NE,byron
150088,68710,NE,allen
150290,56160,MN,odin
150309,17726,PA,castanea
150499,73727,OK,carrier
150711,52038,IA,dundee
150717,5823,VT,beebeplain
150800,83002,WY,jackson
150891,16724,PA,crosby
150925,79739,TX,gardencity
150968,57217,SD,bradley
151045,14041,NY,dayton
151054,58276,ND,saintthomas
151097,95955,CA,maxwell
151268,66406,KS,beattie
151330,15770,PA,ringgold
151362,59003,MT,ashland
151423,16848,PA,lamar
151488,58737,ND,flaxton
151500,54123,WI,forestjunction
151514,61417,IL,berwick
151585,39040,MS,bentonia
151652,22433,VA,burrhill
151855,74818,OK,seminole
151924,58006,ND,arthur
151926,83870,ID,tensed
152112,18349,PA,poconomanor
152199,47575,IN,saintanthony
152328,45112,OH,chilo
152420,45789,OH,wingettrun
152499,52229,IA,garrison
152810,25209,WV,whitesville
153129,75415,TX,benfranklin
153240,56185,MN,wilmont
153246,87574,NM,tesuque
153336,1242,MA,lenoxdale
153394,95463,CA,navarro
153445,40481,KY,sandgap
153548,58346,ND,leeds
153549,50666,IA,plainfield
153728,54734,WI,downing
153805,48175,MI,salem
153894,13482,NY,westburlington
153960,42715,KY,breeding
153966,49819,MI,arnold
153975,96715,HI,hanamaulu
154007,18931,PA,lahaska
154227,99612,AK,kingcove
154360,44652,OH,middlebranch
154423,41839,KY,mousie
154551,50432,IA,crystallake
154589,21720,MD,cavetown
154755,44651,OH,mechanicstown
154810,62537,IL,harristown
154840,53171,WI,somers
154867,18949,PA,plumsteadville
155112,66853,KS,hamilton
155131,67837,KS,copeland
155209,4491,ME,vanceboro
155217,94516,CA,canyon
155272,41844,KY,pippapasses
155307,13122,NY,newwoodstock
155330,36564,AL,pointclear
155477,58568,ND,selfridge
155501,50217,IA,paton
155556,47858,IN,lewis
155621,95424,CA,clearlakepark
155779,35542,AL,bankston
155860,98439,WA,lakewood
155984,76389,TX,windthorst
156159,62969,IL,olivebranch
156524,58015,ND,christine
156580,77850,TX,concord
156667,63061,MO,luebbering
156905,15362,PA,spraggs
157116,15733,PA,delancey
157207,15660,PA,lowber
157243,50440,IA,grafton
157289,17867,PA,rebuck
157294,57465,SD,northville
157343,63373,MO,portagedessioux
157423,28589,NC,williston
157522,88051,NM,mulecreek
158234,51565,IA,portsmouth
158256,63674,MO,tiff
158334,67740,KS,hoxie
158503,57061,SD,sinai
158508,70575,LA,perry
158607,15466,PA,newell
158628,54430,WI,elton
158636,67354,KS,moundvalley
158646,42722,KY,canmer
158781,72683,AR,vendor
158817,27570,NC,ridgeway
158914,98923,WA,cowiche
158926,50057,IA,columbia
158982,43047,OH,mingo
158997,20701,MD,annapolisjunction
159152,62846,IL,ina
159170,76680,TX,reagan
159193,58381,ND,warwick
159377,71675,AR,wilmar
159560,65244,MO,cliftonhill
159607,70523,LA,charenton
159841,28788,NC,webster
159850,78352,TX,edroy
159884,29468,SC,pineville
159969,57221,SD,bryant
160015,50540,IA,fonda
160134,16725,PA,custercity
160155,36261,AL,edwardsville
160163,67364,KS,tyro
160347,77614,TX,deweyville
160590,83802,ID,avery
160600,67417,KS,aurora
160651,37733,TN,rugby
160774,28072,NC,granitequarry
160807,61325,IL,grandridge
160974,52359,IA,westchester
160983,87317,NM,gamerco
161046,58570,ND,solen
161098,44639,OH,leesville
161141,50103,IA,gardengrove
161221,25876,WV,saulsville
161403,34679,FL,aripeka
161456,59050,MT,lodgegrass
161613,71404,LA,atlanta
161870,5084,VT,westhartford
161886,58532,ND,driscoll
161981,14481,NY,leicester
162018,58768,ND,norwich
162164,15640,PA,hutchinson
162327,64431,MO,clearmont
162459,31787,GA,smithville
162488,46146,IN,homer
162595,30454,GA,rockledge
162664,17723,PA,cammal
162678,76466,TX,olden
162718,50026,IA,bagley
162746,72048,AR,ethel
162855,58068,ND,sheldon
162951,15953,PA,seanor
163094,26448,WV,wallace
163096,22845,VA,orkneysprings
163139,58830,ND,alamo
163177,18046,PA,easttexas
163179,16048,PA,northwashington
163237,97635,OR,newpinecreek
163286,73549,OK,headrick
163356,24813,WV,bartley
163890,46766,IN,libertycenter
164221,65282,MO,santafe
164250,69027,NE,enders
164311,51536,IA,hancock
164356,80430,CO,coalmont
164486,12886,NY,wevertown
164643,18922,PA,forestgrove
164648,74534,OK,centrahoma
164692,72739,AR,hiwasse
164703,26636,WV,rosedale
164724,67841,KS,ensign
164971,61544,IL,londonmills
165058,17246,PA,pleasanthall
165072,67651,KS,natoma
165138,83671,ID,warren
165141,83116,WY,diamondville
165209,54746,WI,humbird
165466,26210,WV,adrian
165475,57235,SD,florence
165620,64426,MO,blythedale
165762,68362,NE,gilead
165805,53827,WI,woodman
165951,58238,ND,hamilton
165969,43029,OH,irwin
166005,52305,IA,martelle
166027,80812,CO,cope
166048,25110,WV,hugheston
166071,15925,PA,cassandra
166079,26660,WV,calvin
166111,67360,KS,peru
166182,47550,IN,lamar
166217,57359,SD,letcher
166219,57065,SD,trent
166225,67628,KS,cedar
166258,38754,MS,isola
166326,95625,CA,elmira
166397,57775,SD,quinn
166545,68732,NE,dixon
166834,58079,ND,wheatland
166870,72325,AR,clarkedale
166978,58065,ND,pillsbury
167029,24915,WV,arbovale
167045,46117,IN,charlottesville
167218,61857,IL,muncie
167432,67072,KS,latham
167614,38007,TN,bogota
167704,67738,KS,grinnell
167711,84773,UT,teasdale
167716,24981,WV,talcott
167835,85942,AZ,woodruff
167909,61372,IL,troygrove
168070,45860,OH,mariastein
168078,98526,WA,amandapark
168079,56023,MN,delavan
168293,67621,KS,agra
168556,6373,CT,oneco
168567,41861,KY,raven
168597,99633,AK,naknek
168599,61320,IL,dalzell
168604,64686,MO,utica
168769,58380,ND,tolna
168770,68669,NE,ulysses
168780,58847,ND,keene
168804,70464,LA,talisheek
168979,51451,IA,lanesboro
169152,97722,OR,diamond
169231,58426,ND,courtenay
169244,12176,NY,surprise
169299,38859,MS,newsite
169351,17030,PA,gratz
169442,25529,WV,julian
169521,59521,MT,boxelder
169643,63782,MO,sturdivant
169661,52232,IA,hartwick
169699,44670,OH,robertsville
169739,20122,VA,centreville
169773,98829,WA,malott
170036,15351,PA,nemacolin
170167,26543,WV,osage
170216,70139,LA,neworleans
170245,68875,NE,scotia
170326,45319,OH,donnelsville
170539,64436,MO,cosby
170690,58475,ND,pettibone
170731,46393,IN,wheeler
170749,25820,WV,campcreek
170754,27967,NC,powellsville
170960,81420,CO,lazear
171010,3293,NH,woodstock
171123,72379,AR,snowlake
171154,41862,KY,topmost
171210,71004,LA,belcher
171212,39332,MS,hickory
171237,19360,PA,newlondon
171328,2574,MA,westfalmouth
171379,68654,NE,polk
171417,83666,ID,placerville
171602,47585,IN,stendal
171607,14169,NY,walescenter
171617,51558,IA,moorhead
171667,68344,NE,douglas
171768,47016,IN,cedargrove
171921,34230,FL,sarasota
172115,1343,MA,drury
172183,72828,AR,briggsville
172193,74333,OK,bluejacket
172252,51520,IA,arion
172560,78406,TX,corpuschristi
172761,57047,SD,monroe
172905,17868,PA,riverside
173016,56735,MN,lancaster
173041,89039,NV,calnevari
173215,25141,WV,nebo
173241,60945,IL,iroquois
173394,8252,NJ,whitesboro
173510,63781,MO,sedgewickville
173742,55957,MN,millville
173754,57790,SD,wall
173847,80448,CO,grant
173936,20839,MD,beallsville
173945,72587,AR,wiseman
174006,82723,WY,osage
174446,8561,NJ,windsor
174483,67553,KS,liebenthal
174490,83548,ID,reubens
174592,24463,VA,mintspring
174664,47367,IN,oakville
174685,54324,WI,greenbay
174718,43317,OH,chesterville
174867,59530,MT,inverness
174904,52307,IA,middleamana
174985,49877,MI,ralph
175191,15758,PA,marchand
175219,67151,KS,walton
175246,23443,VA,townsend
175306,15038,PA,elrama
175331,58261,ND,minto
175334,32332,FL,gretna
175382,14856,NY,kanona
175466,25048,WV,colcord
175650,56536,MN,felton
175694,13115,NY,minetto
175695,15549,PA,listie
175714,51431,IA,arthur
175728,70371,LA,kraemer
175927,28074,NC,harris
176016,8556,NJ,rosemont
176123,24457,VA,lowmoor
176173,30573,GA,tallulahfalls
176338,64769,MO,mindenmines
176389,87017,NM,gallina
176506,16331,PA,kossuth
176513,89004,NV,bluediamond
176548,45870,OH,newhampshire
176677,12085,NY,guilderlandcenter
176699,71473,LA,sikes
176725,26404,WV,meadowbrook
176759,59750,MT,butte
176761,41166,KY,quincy
176779,62479,IL,wheeler
176900,80425,CO,buffalocreek
176971,5447,VT,eastberkshire
176977,96133,CA,topaz
177061,22333,VA,alexandria
177092,25906,WV,pineyview
177217,71766,AR,thornton
177241,58443,ND,glenfield
177351,22964,VA,pineyriver
177418,2887,RI,warwick
177577,47339,IN,economy
177592,50561,IA,lytton
177614,63847,MO,gibson
177701,24924,WV,buckeye
177713,14453,NY,fishers
177742,43553,OH,pettisville
177909,62292,IL,tilden
177917,22731,VA,pratts
178030,14827,NY,coopersplains
178058,83438,ID,parker
178066,36859,AL,holytrinity
178400,56033,MN,frost
178627,98952,WA,whiteswan
178686,12872,NY,severance
178877,19550,PA,rehrersburg
178903,25624,WV,henlawson
178944,16432,PA,riceville
179033,59075,MT,saintxavier
179078,51460,IA,ricketts
179160,16263,PA,yatesboro
179238,83322,ID,corral
179277,83526,ID,ferdinand
179281,53599,WI,woodford
179297,67521,KS,brownell
179465,84533,UT,lakepowell
179508,97390,OR,tidewater
179727,58779,ND,ryder
179867,87930,NM,arrey
179898,50603,IA,altavista
180038,21641,MD,hillsboro
180051,76372,TX,newcastle
180192,88419,NM,folsom
180256,18352,PA,reeders
180337,15470,PA,ohiopyle
180374,18817,PA,eastsmithfield
180376,51015,IA,climbinghill
180419,58355,ND,nekoma
180448,80735,CO,idalia
180479,40020,KY,fairfield
180558,54645,WI,mountsterling
180617,41558,KY,ransom
